order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,payment_method,shipping_address
1679,2673,58,,5.0,,,Processing,Crypto,
1680,2321,387,,,159.69,,Cancelled,Debit Card,
1681,2132,107,2024-11-02,,52.15,,Cancelled,PayPal,
1682,1327,444,,,153.25,,Shipped,PayPal,
1683,2952,489,2024-02-21,,,,Returned,Credit Card,UNKNOWN
1684,2973,195,2023-05-22,,294.8,,Cancelled,Cash,
1685,1124,492,2023-09-19,,,,Cancelled,Debit Card,"123 Main St, New York"
1686,2056,447,2023-09-28,,,,Shipped,PayPal,
1687,534,387,2024-07-22,10.0,,,Returned,Credit Card,"789 Pine Rd, Chicago"
1688,2228,137,,,,,Processing,Crypto,
1689,1272,120,2023-12-18,,,,Unknown,,"789 Pine Rd, Chicago"
1690,2023,237,2024-12-22,,,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
1691,1096,253,,,,,Delivered,Debit Card,UNKNOWN
1692,1396,416,,,472.37,,Cancelled,Crypto,
1693,1117,163,2023-08-04,,,,Delivered,,"456 Oak Ave, Los Angeles"
1694,2444,68,2023-01-31,,,,Returned,Credit Card,"123 Main St, New York"
1695,1740,258,2024-12-09,,,,Pending,Crypto,UNKNOWN
1696,766,279,2024-11-24,,,,Returned,PayPal,"123 Main St, New York"
1697,2946,55,2023-10-23,,,,Unknown,Credit Card,
1698,2571,6,2023-12-24,,,,Delivered,Debit Card,
1699,2385,14,2024-05-17,,,,Cancelled,PayPal,"789 Pine Rd, Chicago"
1700,1716,346,2024-06-03,10.0,,,Cancelled,,"456 Oak Ave, Los Angeles"
1701,2983,375,,3.0,,,Shipped,Debit Card,"123 Main St, New York"
1702,2106,360,2024-02-28,,182.97,,Pending,Credit Card,
1703,976,223,2024-04-06,,,,Pending,PayPal,
1704,1483,395,,,,,Delivered,Crypto,"456 Oak Ave, Los Angeles"
1705,2533,221,2023-03-30,1.0,,,Delivered,Debit Card,
1706,619,128,,,,,Delivered,Debit Card,UNKNOWN
1707,2583,373,2023-11-01,,90.28,,Shipped,Credit Card,UNKNOWN
1708,189,244,2023-06-16,,,,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
1709,761,135,,,252.28,,Processing,Debit Card,
1710,711,282,2024-03-27,,274.54,,Pending,Debit Card,"789 Pine Rd, Chicago"
1711,2573,11,2024-08-04,,,,Cancelled,,
1712,1378,26,2023-04-06,,,,Pending,Debit Card,"123 Main St, New York"
1713,1303,63,,,,,Shipped,Debit Card,
1714,2369,430,2023-08-14,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
1715,2712,100,,,,,Cancelled,PayPal,UNKNOWN
1716,2670,463,2023-12-19,,,,Cancelled,Credit Card,
1717,2213,191,,,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
1718,2030,467,,10.0,,,Cancelled,Cash,
1719,1394,428,2024-11-28,2.0,,,Pending,,"789 Pine Rd, Chicago"
1720,1064,195,2023-12-05,2.0,,,Returned,Crypto,"456 Oak Ave, Los Angeles"
1721,1080,31,2023-03-22,,,,Pending,,"789 Pine Rd, Chicago"
1722,1423,206,2024-03-16,,,,Cancelled,,"123 Main St, New York"
1723,2103,385,2023-01-08,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
1724,2163,395,2023-08-12,,,,Pending,Debit Card,"123 Main St, New York"
1725,1576,198,2024-07-31,,,,Shipped,Crypto,"123 Main St, New York"
1726,1554,458,2024-09-17,,,,Cancelled,,
1727,2572,422,2023-02-04,,,,Delivered,Credit Card,UNKNOWN
1728,2007,77,,,,,Shipped,Crypto,
1729,2543,56,,,107.74,,Shipped,Cash,"456 Oak Ave, Los Angeles"
1730,1854,205,2023-08-14,,418.42,,Returned,Crypto,
1731,1151,485,2024-12-04,,37.57,,Returned,Credit Card,"789 Pine Rd, Chicago"
1732,1067,254,,,,,Cancelled,Crypto,"789 Pine Rd, Chicago"
1733,1596,93,2023-06-13,5.0,121.08,605.4,Returned,PayPal,
1734,1180,358,,10.0,,,Delivered,PayPal,"456 Oak Ave, Los Angeles"
1735,1324,224,2023-12-14,,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
1736,491,364,2023-11-14,,,,Pending,Cash,"789 Pine Rd, Chicago"
1737,2809,397,2024-07-24,,81.09,,Returned,Cash,
1738,1849,5,2023-10-06,,,,Processing,,"456 Oak Ave, Los Angeles"
1739,1881,9,2024-08-18,,,,Returned,Debit Card,
1740,428,94,2024-08-22,,,,Cancelled,Crypto,"789 Pine Rd, Chicago"
1741,1688,146,2024-02-03,,,,Unknown,PayPal,"789 Pine Rd, Chicago"
1742,2365,468,2023-11-19,,,,Shipped,Cash,"456 Oak Ave, Los Angeles"
1743,479,373,,2.0,221.88,443.76,Delivered,,"123 Main St, New York"
1744,2830,23,,,,,Returned,Debit Card,"123 Main St, New York"
1745,2176,380,2024-01-21,,,,Returned,Debit Card,
1746,2534,323,2023-11-11,7.0,,,Pending,Credit Card,
1747,63,160,2024-11-16,,263.95,,Unknown,Debit Card,"789 Pine Rd, Chicago"
1748,2456,48,2024-02-08,9.0,64.09,576.81,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
1749,2374,30,2024-12-20,2.0,,,Cancelled,Debit Card,
1750,180,149,2023-02-19,,66.28,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
1751,2134,130,2023-07-11,,,,Processing,Crypto,
1752,1221,426,2023-01-05,,,,Processing,PayPal,UNKNOWN
1753,1573,263,2024-10-24,,,,Delivered,,"456 Oak Ave, Los Angeles"
1754,707,51,,,,,Cancelled,,
1755,478,45,,,,,Cancelled,Debit Card,"123 Main St, New York"
1756,1048,345,2024-11-16,,,,Returned,Debit Card,"123 Main St, New York"
1757,818,310,2023-03-17,,,,Processing,Cash,
1758,1737,251,2023-02-02,,,,Processing,PayPal,"789 Pine Rd, Chicago"
1759,740,191,2024-08-23,,,,Delivered,PayPal,
1760,786,277,2023-04-21,,72.74,,Delivered,,"456 Oak Ave, Los Angeles"
1761,2570,7,,,165.56,,Shipped,Credit Card,
1762,2470,253,,8.0,,,Shipped,Debit Card,"123 Main St, New York"
1763,2748,40,2023-09-15,,,,Processing,,"123 Main St, New York"
1764,1326,130,2023-05-09,,,,Pending,Debit Card,"123 Main St, New York"
1765,1971,416,2024-09-27,,319.67,,Pending,PayPal,"456 Oak Ave, Los Angeles"
1766,1619,179,2023-10-31,8.0,,,Shipped,Credit Card,UNKNOWN
1767,485,321,,8.0,,,Delivered,Debit Card,"123 Main St, New York"
1768,859,498,,,,,Cancelled,PayPal,
1769,302,301,2024-07-12,,,,Cancelled,Debit Card,
1770,491,218,2024-12-22,,,,Shipped,,"123 Main St, New York"
1771,447,462,2023-11-18,,,,Cancelled,,"123 Main St, New York"
1772,2300,141,2023-10-25,6.0,,,Cancelled,Credit Card,UNKNOWN
1773,1780,230,2024-08-01,,,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
1774,2379,109,,1.0,,,Returned,Credit Card,UNKNOWN
1775,2185,472,,,,,Returned,,
1776,1823,248,2024-01-06,9.0,,,Cancelled,,"123 Main St, New York"
1777,1600,13,2023-04-04,,,,Processing,Cash,
1778,812,292,2024-02-09,1.0,,,Cancelled,,"789 Pine Rd, Chicago"
1779,8,76,2024-09-02,,,,Delivered,Cash,
1780,1686,154,2023-06-05,,,,Processing,Debit Card,"123 Main St, New York"
1781,1047,369,2024-03-31,9.0,174.65,1571.85,Delivered,PayPal,
1782,538,191,,3.0,,,Delivered,Cash,
1783,1780,75,2024-07-27,,211.09,,Cancelled,Credit Card,"123 Main St, New York"
1784,1510,184,2024-12-03,,,,Cancelled,,"123 Main St, New York"
1785,1963,165,2023-06-25,,,,Processing,,"123 Main St, New York"
1786,1330,331,2023-04-07,,,,Delivered,Crypto,
1787,2791,234,2024-12-03,2.0,,,Cancelled,,
1788,1043,256,,7.0,,,Cancelled,Debit Card,
1789,2017,37,2023-03-11,,432.19,,Shipped,Credit Card,"789 Pine Rd, Chicago"
1790,1886,450,2023-10-27,1.0,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
1791,2978,38,2024-02-27,4.0,323.42,1293.68,Shipped,,"123 Main St, New York"
1792,914,299,2023-12-15,1.0,196.06,196.06,Delivered,PayPal,"123 Main St, New York"
1793,1882,21,,5.0,,,Cancelled,Credit Card,
1794,1742,481,2023-06-24,,,,Processing,PayPal,"789 Pine Rd, Chicago"
1795,1627,78,2024-03-29,9.0,,,Cancelled,,"123 Main St, New York"
1796,467,337,2023-04-24,,432.82,,Returned,Debit Card,"123 Main St, New York"
1797,1014,227,2023-08-11,,,,Cancelled,PayPal,
1798,2692,41,2023-01-13,,,,Processing,Cash,
1799,759,172,2024-07-11,,252.42,,Delivered,,
1800,1010,103,2023-11-15,,,,Returned,Cash,
1801,897,161,2024-11-02,,95.27,,Delivered,Credit Card,"123 Main St, New York"
1802,2792,412,2023-01-28,,,,Pending,Cash,"123 Main St, New York"
1803,497,139,,,,,Processing,Debit Card,UNKNOWN
1804,1381,233,,3.0,355.23,1065.69,Unknown,,UNKNOWN
1805,927,26,2024-01-25,,,,Shipped,Cash,
1806,1633,12,,,242.99,,Cancelled,Debit Card,
1807,1969,51,,,,,Pending,Debit Card,"789 Pine Rd, Chicago"
1808,1031,267,,,116.6,,Returned,,
1809,2819,276,2024-06-27,,218.75,,Delivered,PayPal,"123 Main St, New York"
1810,544,12,2023-06-19,,,,Unknown,Credit Card,
1811,694,335,2024-09-25,,129.54,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
1812,1978,191,2023-08-20,9.0,,,Cancelled,,UNKNOWN
1813,1085,74,2023-08-05,,,,Delivered,Debit Card,
1814,2381,19,,,,,Delivered,PayPal,
1815,1342,241,2023-04-16,,,,Returned,,UNKNOWN
1816,1505,462,2023-08-07,,91.25,,Processing,Credit Card,"123 Main St, New York"
1817,788,314,2024-01-15,,,,Delivered,Debit Card,
1818,1427,94,,8.0,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
1819,211,85,,,452.79,,Returned,Debit Card,
1820,1855,305,,10.0,,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
1821,2554,63,,,,,Cancelled,Debit Card,UNKNOWN
1822,2610,111,2024-09-20,,,,Processing,Crypto,"789 Pine Rd, Chicago"
1823,1972,113,2024-12-27,,42.07,,Shipped,Cash,
1824,2263,198,2023-08-14,,,,Shipped,Cash,UNKNOWN
1825,159,153,,10.0,,,Returned,,"123 Main St, New York"
1826,1137,485,,,,,Processing,,
1827,2940,400,2024-12-30,,152.79,,Processing,PayPal,UNKNOWN
1828,2832,44,2024-02-24,,157.59,,Processing,,"123 Main St, New York"
1829,2213,398,2023-04-29,,,,Processing,PayPal,"123 Main St, New York"
1830,1444,189,2023-01-31,,142.02,,Shipped,PayPal,"789 Pine Rd, Chicago"
1831,1116,239,,,48.16,,Returned,Cash,UNKNOWN
1832,35,47,2023-01-12,8.0,,,Cancelled,PayPal,"123 Main St, New York"
1833,1627,39,2023-05-12,,,,Processing,Debit Card,
1834,1876,473,2023-08-16,2.0,496.83,993.66,Shipped,Credit Card,"123 Main St, New York"
1835,123,182,,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
1836,1578,39,,6.0,,,Shipped,Cash,"789 Pine Rd, Chicago"
1837,291,213,2024-09-22,,,,Shipped,Credit Card,UNKNOWN
1838,1142,307,2023-08-18,,,,Shipped,Cash,"123 Main St, New York"
1839,2780,500,2023-11-21,,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
1840,1588,171,2023-09-28,7.0,,,Shipped,Crypto,UNKNOWN
1841,363,22,,5.0,,,Cancelled,PayPal,"123 Main St, New York"
1842,1880,144,2023-11-30,,131.54,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
1843,85,197,,,,,Processing,,
1844,430,52,2023-12-31,,,,Cancelled,,"123 Main St, New York"
1845,565,133,2024-05-14,,,,Shipped,Credit Card,
1846,2591,130,,,,,Processing,Debit Card,
1847,1744,224,2023-02-22,,,,Cancelled,Cash,UNKNOWN
1848,2094,276,2023-04-26,,,,Processing,,
1849,822,246,2023-09-12,9.0,,,Processing,Crypto,"789 Pine Rd, Chicago"
1850,840,492,2023-03-10,,,,Pending,,"123 Main St, New York"
1851,887,269,2024-04-21,,,,Processing,Debit Card,
1852,2410,69,2023-10-30,9.0,,,Shipped,PayPal,
1853,1679,121,,,330.8,,Processing,,
1854,1946,464,2023-08-16,5.0,,,Delivered,PayPal,
1855,1941,300,,,,,Pending,,
1856,865,345,2023-07-14,,,,Returned,PayPal,UNKNOWN
1857,1350,133,2024-10-15,4.0,24.31,97.24,Pending,Debit Card,"456 Oak Ave, Los Angeles"
1858,429,191,2024-07-05,,,,Processing,,
1859,2455,42,2024-09-19,,,,Shipped,,"789 Pine Rd, Chicago"
1860,611,203,2023-04-12,,,,Shipped,Cash,
1861,1413,214,2024-08-10,,270.39,,Cancelled,PayPal,"123 Main St, New York"
1862,107,16,2023-04-16,,448.25,,Pending,PayPal,"456 Oak Ave, Los Angeles"
1863,719,355,2024-05-04,,,,Returned,,"123 Main St, New York"
1864,739,118,2023-03-16,,,,Cancelled,Credit Card,
1865,164,271,,,,,Cancelled,PayPal,
1866,809,2,2023-07-06,,,,Processing,Credit Card,UNKNOWN
1867,929,215,2023-03-07,2.0,,,Shipped,PayPal,
1868,2548,411,2024-02-11,,429.99,,Delivered,PayPal,"789 Pine Rd, Chicago"
1869,2080,404,,,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
1870,1339,465,2024-12-03,2.0,361.94,723.88,Delivered,,"456 Oak Ave, Los Angeles"
1871,2958,321,2023-08-28,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
1872,990,288,2023-06-24,,,,Pending,PayPal,"789 Pine Rd, Chicago"
1873,775,215,2024-05-21,,,,Delivered,Cash,"456 Oak Ave, Los Angeles"
1874,246,290,,,,,Shipped,Crypto,
1875,1133,54,,,,,Cancelled,PayPal,"123 Main St, New York"
1876,2746,111,2024-05-19,,206.36,,Pending,Cash,"456 Oak Ave, Los Angeles"
1877,611,372,2023-06-16,,295.27,,Delivered,PayPal,
1878,1788,492,,,,,Processing,,UNKNOWN
1879,113,176,2024-03-19,,,,Shipped,Debit Card,
1880,2929,255,2023-09-19,,326.9,,Processing,Cash,"789 Pine Rd, Chicago"
1881,1334,241,,,,,Cancelled,Crypto,UNKNOWN
1882,2876,166,2024-09-17,,,,Delivered,Credit Card,
1883,613,495,2023-11-09,,,,Returned,Cash,"456 Oak Ave, Los Angeles"
1884,2383,296,2024-03-18,,309.14,,Returned,Cash,"123 Main St, New York"
1885,2688,437,2024-06-21,3.0,400.42,1201.26,Shipped,,
1886,1252,377,2023-04-19,,,,Cancelled,,"123 Main St, New York"
1887,1051,285,2023-03-28,,,,Shipped,Credit Card,UNKNOWN
1888,981,231,2024-02-21,,,,Delivered,,
1889,2650,356,,6.0,,,Unknown,PayPal,"789 Pine Rd, Chicago"
1890,1822,210,,10.0,,,Shipped,,"123 Main St, New York"
1891,2600,290,2023-01-10,1.0,,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
1892,752,429,2023-01-01,6.0,,,Unknown,Credit Card,UNKNOWN
1893,2324,252,2023-11-02,,,,Cancelled,Cash,"789 Pine Rd, Chicago"
1894,405,350,,,,,Processing,,"456 Oak Ave, Los Angeles"
1895,2402,403,2024-05-11,8.0,,,Pending,PayPal,
1896,2978,334,2023-02-11,,324.23,,Processing,Debit Card,
1897,1311,36,,,488.34,,Delivered,,"123 Main St, New York"
1898,1794,204,2023-12-11,6.0,389.77,2338.62,Cancelled,Credit Card,
1899,189,411,,,,,Cancelled,Crypto,UNKNOWN
1900,1227,471,2023-01-27,9.0,,,Unknown,Debit Card,UNKNOWN
1901,1181,227,2024-12-08,,461.73,,Delivered,Cash,
1902,2856,160,2023-01-15,8.0,,,Shipped,,"123 Main St, New York"
1903,2422,82,,,,,Processing,PayPal,"123 Main St, New York"
1904,412,173,,,,,Shipped,Debit Card,"789 Pine Rd, Chicago"
1905,2288,155,,10.0,,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
1906,1725,294,,,,,Cancelled,Crypto,"456 Oak Ave, Los Angeles"
1907,1870,489,2023-03-30,,,,Shipped,Cash,
1908,1834,399,2023-03-14,,,,Delivered,Credit Card,UNKNOWN
1909,1513,379,2024-11-23,,,,Delivered,Credit Card,
1910,883,315,2024-07-28,,,,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
1911,2733,66,,,,,Shipped,Cash,"789 Pine Rd, Chicago"
1912,1059,13,2023-10-12,,,,Pending,PayPal,
1913,2959,343,2023-08-31,,272.78,,Pending,PayPal,"789 Pine Rd, Chicago"
1914,1416,395,,3.0,,,Cancelled,Cash,"789 Pine Rd, Chicago"
1915,928,265,2024-12-10,4.0,94.31,377.24,Delivered,Credit Card,"123 Main St, New York"
1916,1773,264,2024-06-11,5.0,,,Returned,,"123 Main St, New York"
1917,2856,52,,4.0,,,Unknown,Credit Card,
1918,1760,396,2023-06-08,,,,Cancelled,,"456 Oak Ave, Los Angeles"
1919,694,473,2023-12-02,,,,Cancelled,,
1920,2260,168,2023-10-07,4.0,,,Shipped,PayPal,
1921,978,77,2024-09-16,,,,Delivered,Crypto,"123 Main St, New York"
1922,1238,240,2023-05-30,,,,Processing,Debit Card,"789 Pine Rd, Chicago"
1923,1782,288,,,,,Delivered,Cash,"123 Main St, New York"
1924,632,365,,,,,Shipped,PayPal,UNKNOWN
1925,1120,148,2023-07-31,,,,Cancelled,Cash,"123 Main St, New York"
1926,1914,324,,1.0,,,Processing,Credit Card,UNKNOWN
1927,1658,374,2023-04-06,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
1928,1676,377,2023-03-06,,261.07,,Cancelled,PayPal,"789 Pine Rd, Chicago"
1929,2204,436,2024-03-15,9.0,,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
1930,1847,396,,,,,Processing,,"123 Main St, New York"
1931,1029,361,,,,,Shipped,Debit Card,"123 Main St, New York"
1932,252,72,2024-04-17,3.0,,,Shipped,,
1933,2500,290,2024-12-20,,,,Cancelled,Cash,
1934,827,391,2023-02-22,,,,Processing,Debit Card,UNKNOWN
1935,1201,33,2023-10-24,,119.38,,Shipped,PayPal,UNKNOWN
1936,1285,297,,1.0,,,Shipped,Cash,UNKNOWN
1937,2017,302,,9.0,,,Processing,Credit Card,"123 Main St, New York"
1938,2846,99,,,16.36,,Shipped,Debit Card,UNKNOWN
1939,493,310,,10.0,72.27,722.7,Pending,,"123 Main St, New York"
1940,2960,119,,,,,Returned,Cash,"123 Main St, New York"
1941,2715,493,2024-09-28,3.0,,,Processing,Cash,
1942,2201,416,2024-10-06,,,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
1943,1561,455,2024-11-30,,46.46,,Cancelled,,
1944,1381,407,2024-06-26,,294.65,,Pending,Crypto,"123 Main St, New York"
1945,1148,196,2023-08-19,2.0,,,Shipped,Cash,
1946,2885,98,2023-08-12,,,,Unknown,Credit Card,"456 Oak Ave, Los Angeles"
1947,238,416,,,,,Processing,,"456 Oak Ave, Los Angeles"
1948,436,344,,,,,Shipped,PayPal,"123 Main St, New York"
1949,1456,62,2024-01-17,,,,Processing,,"123 Main St, New York"
1950,636,247,2023-08-21,9.0,,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
1951,1743,180,2023-03-27,1.0,,,Unknown,PayPal,"456 Oak Ave, Los Angeles"
1952,227,4,2023-12-27,,,,Returned,,
1953,2699,223,2023-09-05,10.0,350.11,3501.1,Processing,Credit Card,
1954,143,297,2023-09-19,,,,Cancelled,Debit Card,
1955,1782,297,2023-12-04,,,,Shipped,Debit Card,UNKNOWN
1956,2832,493,2024-05-19,,,,Cancelled,Crypto,
1957,2561,65,2023-12-12,,,,Cancelled,Cash,UNKNOWN
1958,1662,98,2023-08-15,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
1959,2736,298,2023-07-23,,,,Cancelled,,"123 Main St, New York"
1960,2125,259,2023-01-22,8.0,,,Unknown,Debit Card,
1961,314,202,2024-03-31,,,,Shipped,,
1962,2020,478,2023-03-01,,,,Shipped,PayPal,"123 Main St, New York"
1963,2332,296,2023-11-25,,117.54,,Shipped,,
1964,1243,464,2023-06-15,10.0,,,Processing,PayPal,
1965,821,491,2024-03-09,,,,Processing,Cash,
1966,2460,461,2023-01-03,,,,Cancelled,Crypto,"789 Pine Rd, Chicago"
1967,758,84,2023-09-26,3.0,,,Shipped,Debit Card,
1968,1524,279,,,128.82,,Cancelled,Crypto,"123 Main St, New York"
1969,2407,469,2023-11-09,,,,Processing,Credit Card,
1970,311,60,,3.0,,,Returned,Cash,
1971,2700,221,2023-02-10,,,,Cancelled,Crypto,
1972,291,259,,,455.34,,Delivered,PayPal,
1973,799,414,2023-03-07,,,,Shipped,PayPal,
1974,968,461,,5.0,,,Shipped,,"456 Oak Ave, Los Angeles"
1975,2350,207,,,,,Delivered,Credit Card,"123 Main St, New York"
1976,2792,95,2023-04-26,,467.24,,Unknown,Crypto,
1977,460,16,2023-02-20,,182.18,,Delivered,,UNKNOWN
1978,2088,337,,2.0,89.31,178.62,Shipped,Credit Card,UNKNOWN
1979,1744,12,,8.0,,,Cancelled,Cash,"789 Pine Rd, Chicago"
1980,1510,219,,,,,Pending,Credit Card,"456 Oak Ave, Los Angeles"
1981,1662,26,2024-04-30,,,,Delivered,,"456 Oak Ave, Los Angeles"
1982,2086,16,2023-08-19,,,,Shipped,Crypto,
1983,1986,32,2023-01-24,,,,Cancelled,,"789 Pine Rd, Chicago"
1984,2947,485,,,,,Cancelled,Credit Card,"123 Main St, New York"
1985,2177,411,,5.0,212.5,1062.5,Delivered,,
1986,351,395,,5.0,,,Returned,,
1987,2307,178,,3.0,445.95,1337.85,Shipped,Cash,
1988,896,194,2023-03-11,,,,Delivered,Cash,"789 Pine Rd, Chicago"
1989,1734,486,2023-06-05,,,,Unknown,Crypto,UNKNOWN
1990,2928,95,2024-02-11,,,,Returned,PayPal,"456 Oak Ave, Los Angeles"
1991,2254,263,2024-09-01,,,,Processing,Crypto,
1992,2015,400,,,,,Returned,PayPal,
1993,941,208,2024-11-30,,,,Cancelled,PayPal,
1994,959,388,2024-10-09,9.0,,,Delivered,PayPal,UNKNOWN
1995,516,2,2023-07-06,,,,Shipped,PayPal,"123 Main St, New York"
1996,2555,257,2023-02-21,,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
1997,870,325,,,,,Cancelled,PayPal,UNKNOWN
1998,2194,103,,8.0,,,Processing,Crypto,UNKNOWN
1999,1715,6,2023-05-16,,,,Delivered,Credit Card,UNKNOWN
2000,1968,182,2024-04-01,,,,Pending,Debit Card,UNKNOWN
2001,1417,98,2023-09-05,,,,Processing,Credit Card,"123 Main St, New York"
2002,1405,53,2024-07-19,,,,Cancelled,Crypto,UNKNOWN
2003,1724,376,2023-07-14,8.0,,,Cancelled,Credit Card,
2004,2204,200,2023-03-31,,,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
2005,675,486,2024-09-09,,373.72,,Cancelled,Debit Card,UNKNOWN
2006,2122,279,,,,,Returned,Cash,UNKNOWN
2007,1246,470,2023-01-19,9.0,,,Cancelled,,"789 Pine Rd, Chicago"
2008,518,394,,10.0,,,Processing,Debit Card,UNKNOWN
2009,2255,139,2023-11-22,,,,Cancelled,PayPal,"123 Main St, New York"
2010,1236,71,2024-10-26,,,,Cancelled,Debit Card,
2011,868,150,2023-10-27,4.0,342.21,1368.84,Processing,Crypto,"123 Main St, New York"
2012,1543,272,2023-01-13,7.0,,,Cancelled,Credit Card,UNKNOWN
2013,1379,15,2023-04-10,,,,Cancelled,PayPal,"789 Pine Rd, Chicago"
2014,447,452,2023-05-24,,,,Shipped,,"123 Main St, New York"
2015,2545,442,2023-02-21,,,,Delivered,Debit Card,"123 Main St, New York"
2016,2136,274,2024-04-22,,370.74,,Unknown,Crypto,"789 Pine Rd, Chicago"
2017,2319,22,2024-02-15,,414.17,,Cancelled,PayPal,
2018,689,357,2023-04-24,,,,Cancelled,Cash,UNKNOWN
2019,2977,274,2023-10-20,10.0,221.54,2215.4,Processing,Credit Card,"123 Main St, New York"
2020,1882,40,,,,,Shipped,Credit Card,
2021,1484,200,2024-09-18,,,,Shipped,Credit Card,
2022,2249,110,2024-03-01,,401.6,,Pending,PayPal,
2023,1162,461,,5.0,,,Processing,Crypto,"123 Main St, New York"
2024,1163,274,2023-08-30,,130.07,,Processing,Debit Card,UNKNOWN
2025,75,26,2023-04-12,,408.79,,Processing,Debit Card,
2026,1645,74,2023-07-16,7.0,,,Pending,PayPal,UNKNOWN
2027,1071,47,2024-06-11,4.0,,,Processing,,"789 Pine Rd, Chicago"
2028,2283,298,2023-04-29,,,,Returned,Debit Card,"123 Main St, New York"
2029,2069,36,2024-01-15,4.0,,,Processing,Debit Card,
2030,586,408,,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
2031,2436,180,2023-09-18,3.0,,,Processing,Debit Card,UNKNOWN
2032,1597,306,,10.0,120.13,1201.3,Shipped,PayPal,"123 Main St, New York"
2033,680,115,2024-09-12,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
2034,2078,216,,9.0,,,Cancelled,Crypto,"123 Main St, New York"
2035,183,402,2024-11-24,,361.84,,Processing,,
2036,1279,251,2023-04-26,,,,Unknown,PayPal,"456 Oak Ave, Los Angeles"
2037,1958,375,2024-01-21,,,,Cancelled,Cash,
2038,246,41,,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
2039,462,145,2023-04-12,3.0,,,Unknown,Debit Card,
2040,1659,377,2024-04-09,5.0,125.11,625.55,Cancelled,Cash,UNKNOWN
2041,160,14,2023-02-02,7.0,,,Cancelled,Debit Card,
2042,1773,427,,,,,Processing,Crypto,
2043,2122,238,,,,,Processing,PayPal,"789 Pine Rd, Chicago"
2044,2629,342,2024-03-17,,426.5,,Processing,Debit Card,
2045,2893,311,,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
2046,2061,498,2024-08-30,4.0,,,Cancelled,,"123 Main St, New York"
2047,2988,312,2024-02-02,3.0,,,Processing,Credit Card,
2048,2880,363,,,,,Delivered,Credit Card,"123 Main St, New York"
2049,1600,231,2024-05-17,,,,Shipped,Cash,
2050,59,316,2023-01-03,,,,Processing,Debit Card,"123 Main St, New York"
2051,2501,65,2023-03-06,6.0,,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
2052,2980,311,2023-11-02,,,,Delivered,Credit Card,
2053,880,358,,3.0,,,Shipped,,
2054,1361,119,,7.0,80.23,561.61,Shipped,Debit Card,
2055,1454,1,2023-09-12,,411.1,,Shipped,Debit Card,"789 Pine Rd, Chicago"
2056,2785,58,2024-06-13,,,,Shipped,Debit Card,"123 Main St, New York"
2057,2082,46,2024-06-28,,,,Delivered,Debit Card,UNKNOWN
2058,1828,183,,6.0,321.29,1927.74,Delivered,Crypto,"456 Oak Ave, Los Angeles"
2059,2342,92,2024-11-05,,,,Pending,,
2060,2892,163,2024-06-27,,352.54,,Delivered,PayPal,"789 Pine Rd, Chicago"
2061,1698,479,2023-05-17,,,,Processing,PayPal,"789 Pine Rd, Chicago"
2062,1685,32,2023-10-10,,69.28,,Shipped,Cash,"456 Oak Ave, Los Angeles"
2063,924,289,,9.0,302.11,2718.99,Delivered,PayPal,
2064,2797,223,2024-12-02,,,,Processing,,"789 Pine Rd, Chicago"
2065,2335,337,,,308.73,,Returned,PayPal,UNKNOWN
2066,1402,205,,,280.45,,Pending,PayPal,
2067,2324,367,2024-02-09,,,,Cancelled,Crypto,
2068,1558,464,2024-11-07,7.0,,,Pending,,"789 Pine Rd, Chicago"
